date,city,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2019-10-11,Gurugram,83.09,95.68,13.67,29.19,25.46,15.85,0.93,2.41,54.08,0.0,0.0,0.98,192.0,Moderate
2019-10-12,Gurugram,79.53,101.53750000000001,11.48,13.11,17.01,15.85,1.54,2.07,57.26,0.0,0.0,0.98,172.0,Moderate
2019-10-13,Gurugram,97.35,95.68,12.81,22.8,26.91,15.85,1.9900000000000002,2.06,47.24,0.75,2.24,0.98,188.0,Moderate
2019-10-14,Gurugram,97.35,95.68,9.89,45.65,49.644999999999996,15.85,0.88,4.75,45.54,1.98,5.505000000000001,0.98,200.5,Poor
2019-10-15,Gurugram,97.35,95.68,9.89,51.69,49.644999999999996,15.85,1.9900000000000002,3.16,47.62,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-16,Gurugram,48.57,95.68,12.97,47.39,39.22,15.85,1.9900000000000002,1.9,50.6,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-17,Gurugram,97.35,95.68,6.17,28.53,24.31,15.85,1.9900000000000002,3.07,52.32,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-18,Gurugram,97.35,95.68,4.92,22.28,20.37,15.85,1.9900000000000002,3.5,48.88,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-19,Gurugram,72.1,95.68,9.39,43.65,36.65,15.85,1.91,2.52,55.13,2.0,5.505000000000001,0.98,165.0,Moderate
2019-10-20,Gurugram,92.64,95.68,8.99,32.44,29.83,15.85,1.9900000000000002,2.92,40.47,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-21,Gurugram,97.35,95.68,6.46,33.32,27.61,15.85,1.9900000000000002,2.1,42.63,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-22,Gurugram,92.44,95.68,14.18,39.74,38.73,15.85,1.59,2.13,38.25,2.01,5.505000000000001,0.98,200.5,Poor
2019-10-23,Gurugram,97.35,95.68,21.085,43.84,49.644999999999996,15.85,0.85,4.29,37.95,2.0,5.505000000000001,0.98,200.5,Poor
2019-10-24,Gurugram,48.57,95.68,9.89,55.205,23.52,15.85,1.81,9.16,47.8,2.01,5.505000000000001,0.98,200.5,Poor
2019-10-25,Gurugram,97.35,95.68,16.07,45.54,40.2,15.85,0.98,9.16,57.02,2.0,5.505000000000001,0.98,200.5,Very Poor
2019-10-26,Gurugram,97.35,95.68,14.87,39.52,36.03,15.85,0.89,11.3,44.97,1.58,4.56,0.98,200.5,Poor
2019-10-27,Gurugram,48.57,95.68,10.52,35.42,30.45,15.85,0.86,10.4,50.71,0.1,0.31,0.98,200.5,Very Poor
2019-10-28,Gurugram,48.57,95.68,7.63,34.53,27.57,15.85,1.33,9.16,46.49,2.01,5.505000000000001,0.98,118.0,Very Poor
2019-10-29,Gurugram,48.57,95.68,21.085,42.1,46.41,15.85,1.44,11.12,27.04,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-10-30,Gurugram,48.57,95.68,21.085,43.74,49.644999999999996,15.85,1.35,14.56,32.35,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-10-31,Gurugram,48.57,95.68,9.89,46.69,23.52,15.85,1.69,17.814999999999998,35.38,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-11-01,Gurugram,48.57,95.68,21.085,55.205,49.644999999999996,15.85,1.92,9.16,41.66,2.01,5.505000000000001,0.98,118.0,Severe
2019-11-02,Gurugram,48.57,95.68,7.01,39.28,31.47,15.85,1.43,17.814999999999998,20.41,2.0,5.505000000000001,0.98,118.0,Severe
2019-11-03,Gurugram,48.57,95.68,6.4,34.57,27.22,15.85,1.78,15.13,13.47,2.0,5.505000000000001,0.98,118.0,Severe
2019-11-04,Gurugram,48.57,95.68,8.14,33.71,28.36,15.85,0.92,17.814999999999998,21.81,1.99,5.505000000000001,0.98,118.0,Severe
2019-11-05,Gurugram,48.57,95.68,12.67,33.7,31.94,15.85,0.75,14.77,27.86,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-11-06,Gurugram,93.32,101.53750000000001,21.085,40.46,47.21,15.85,0.66,17.05,32.48,2.0,5.505000000000001,0.98,200.5,Poor
2019-11-07,Gurugram,48.57,95.68,10.19,45.65,37.34,15.85,0.77,8.58,19.44,1.99,5.505000000000001,0.98,200.5,Poor
2019-11-08,Gurugram,48.57,95.68,14.41,45.85,42.36,15.85,1.17,0.21,26.65,2.01,5.505000000000001,0.98,118.0,Very Poor
2019-11-09,Gurugram,97.35,95.68,6.12,34.22,28.18,15.85,0.82,4.53,23.92,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-11-10,Gurugram,48.57,95.68,5.42,33.07,25.61,15.85,0.77,11.01,30.41,2.0,5.505000000000001,0.98,200.5,Poor
2019-11-11,Gurugram,48.57,95.68,16.44,46.43,42.75,15.85,1.18,8.95,32.4,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-11-12,Gurugram,48.57,95.68,9.89,55.205,23.52,15.85,1.79,1.71,35.2,2.0,5.505000000000001,0.98,118.0,Severe
2019-11-13,Gurugram,48.57,95.68,21.085,21.69,23.52,15.85,1.9900000000000002,3.01,32.69,1.99,5.505000000000001,0.98,118.0,Severe
2019-11-14,Gurugram,48.57,95.68,9.89,21.69,23.52,15.85,1.9900000000000002,11.93,24.67,2.01,5.505000000000001,0.98,118.0,Severe
2019-11-15,Gurugram,48.57,95.68,9.76,55.205,46.75,15.85,1.94,9.16,50.9,2.0,5.505000000000001,0.98,118.0,Severe
2019-11-16,Gurugram,48.57,95.68,5.96,40.67,31.04,15.85,1.09,9.16,38.4,2.01,5.505000000000001,0.98,118.0,Severe
2019-11-17,Gurugram,69.43,101.53750000000001,5.39,33.71,27.27,15.85,0.53,9.16,35.4,2.0,5.505000000000001,0.98,200.5,Poor
2019-11-18,Gurugram,70.95,101.53750000000001,11.62,34.47,30.35,15.85,0.68,17.814999999999998,42.12,2.01,5.505000000000001,0.98,142.0,Moderate
2019-11-19,Gurugram,86.86,101.53750000000001,9.89,47.48,49.644999999999996,15.85,0.94,9.16,33.71,2.0,5.505000000000001,0.98,148.0,Moderate
2019-11-20,Gurugram,97.35,95.68,9.89,55.205,23.52,15.85,1.38,9.16,44.37,2.0,5.505000000000001,0.98,200.5,Poor
2019-11-21,Gurugram,48.57,95.68,9.89,55.205,23.52,15.85,1.82,9.16,47.46,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-11-22,Gurugram,48.57,95.68,9.89,21.69,23.52,15.85,1.9900000000000002,9.16,44.57,2.01,5.505000000000001,0.98,118.0,Very Poor
2019-11-23,Gurugram,97.35,95.68,6.72,47.16,36.04,15.85,0.89,17.814999999999998,34.2,1.99,5.505000000000001,0.98,200.5,Very Poor
2019-11-24,Gurugram,97.35,95.68,4.21,35.04,26.04,15.85,0.71,17.814999999999998,47.76,2.0,5.505000000000001,0.98,200.5,Poor
2019-11-25,Gurugram,97.35,95.68,21.085,54.7,49.644999999999996,15.85,1.23,17.814999999999998,35.98,2.0,5.505000000000001,0.98,200.5,Poor
2019-11-26,Gurugram,97.35,95.68,9.89,54.34,23.52,15.85,1.09,12.02,30.19,1.99,5.505000000000001,0.98,200.5,Poor
2019-11-27,Gurugram,61.45,101.53750000000001,11.56,50.09,38.98,15.85,0.78,8.42,31.37,2.0,5.505000000000001,0.98,123.0,Moderate
2019-11-28,Gurugram,33.78,85.9175,5.5,35.91,25.34,15.85,0.5,3.73,35.71,1.99,5.505000000000001,0.98,97.0,Satisfactory
2019-11-29,Gurugram,44.89,101.53750000000001,12.61,46.33,40.52,15.85,0.79,6.94,27.64,2.0,5.505000000000001,0.98,73.0,Satisfactory
2019-11-30,Gurugram,60.83,101.53750000000001,9.83,35.83,33.41,15.85,0.88,8.78,26.31,2.0,5.505000000000001,0.98,103.0,Moderate
2019-12-01,Gurugram,76.17,101.53750000000001,9.89,41.25,42.04,15.85,0.81,8.13,34.45,2.01,5.505000000000001,0.98,148.0,Moderate
2019-12-02,Gurugram,97.16,95.68,21.085,44.59,35.21,15.85,0.93,7.61,34.14,1.99,5.505000000000001,0.98,187.0,Moderate
2019-12-03,Gurugram,97.35,95.68,11.95,54.1,43.75,15.85,0.97,4.56,38.16,2.0,5.505000000000001,0.98,200.5,Poor
2019-12-04,Gurugram,97.35,95.68,9.89,55.205,23.52,15.85,1.35,6.87,38.59,1.99,5.505000000000001,0.98,200.5,Poor
2019-12-05,Gurugram,48.57,95.68,9.89,21.69,23.52,15.85,1.9900000000000002,8.38,44.68,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-06,Gurugram,48.57,95.68,9.89,55.205,23.52,15.85,1.9900000000000002,2.61,36.28,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-07,Gurugram,48.57,95.68,9.89,55.07,49.644999999999996,15.85,1.89,1.53,34.34,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-08,Gurugram,48.57,95.68,9.89,50.18,23.52,15.85,1.9900000000000002,0.92,34.74,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-12-09,Gurugram,48.57,95.68,9.89,53.81,23.52,15.85,1.9900000000000002,9.16,33.01,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-10,Gurugram,48.57,95.68,9.89,55.205,23.52,15.85,1.9900000000000002,9.16,35.58,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-11,Gurugram,48.57,95.68,9.89,55.205,23.52,15.85,1.9900000000000002,9.16,39.18,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-12-12,Gurugram,48.57,95.68,14.04,55.205,45.76,15.85,1.84,9.16,40.94,2.01,5.505000000000001,0.98,118.0,Very Poor
2019-12-13,Gurugram,65.04,92.12,6.09,40.18,26.85,15.85,1.14,17.814999999999998,22.46,2.0,5.505000000000001,0.98,200.5,Poor
2019-12-14,Gurugram,59.76,101.53750000000001,7.69,28.97,24.26,15.85,1.23,9.16,21.17,1.94,5.505000000000001,0.98,97.0,Satisfactory
2019-12-15,Gurugram,76.17,101.53750000000001,8.16,28.44,24.64,15.85,1.07,9.16,25.94,2.0,5.505000000000001,0.98,144.0,Moderate
2019-12-16,Gurugram,63.2,101.53750000000001,4.75,22.09,17.09,15.85,0.96,17.814999999999998,25.34,2.0,5.505000000000001,0.98,136.0,Moderate
2019-12-17,Gurugram,65.24,101.53750000000001,8.91,19.26,19.1,15.85,1.14,17.814999999999998,27.62,2.02,5.505000000000001,0.98,111.0,Moderate
2019-12-18,Gurugram,93.92,95.68,13.45,28.71,29.15,15.85,1.41,9.16,31.24,1.96,5.505000000000001,0.98,168.0,Moderate
2019-12-19,Gurugram,48.57,95.68,9.89,35.26,49.644999999999996,15.85,1.9900000000000002,9.16,28.39,2.01,5.505000000000001,0.98,200.5,Poor
2019-12-20,Gurugram,48.57,95.68,20.29,49.46,49.644999999999996,15.85,1.9900000000000002,9.16,31.68,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-21,Gurugram,48.57,95.68,16.87,44.51,43.97,15.85,1.9900000000000002,17.814999999999998,23.62,2.01,5.505000000000001,0.98,118.0,Very Poor
2019-12-22,Gurugram,97.35,95.68,5.38,29.66,22.55,15.85,1.48,14.78,23.49,2.0,5.505000000000001,0.98,200.5,Poor
2019-12-23,Gurugram,97.35,95.68,10.76,28.13,26.68,15.85,1.49,14.82,26.71,1.99,5.505000000000001,0.98,200.5,Poor
2019-12-24,Gurugram,48.57,95.68,21.085,46.67,47.45,15.85,1.9900000000000002,17.814999999999998,29.28,2.01,5.505000000000001,0.98,200.5,Very Poor
2019-12-25,Gurugram,97.35,95.68,7.16,27.24,22.66,15.85,1.45,11.71,21.96,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-12-26,Gurugram,48.57,95.68,13.7,27.14,28.02,15.85,1.53,17.07,23.43,2.0,5.505000000000001,0.98,200.5,Poor
2019-12-27,Gurugram,48.57,95.68,21.085,36.03,42.25,15.85,1.73,16.78,29.85,1.99,5.505000000000001,0.98,118.0,Very Poor
2019-12-28,Gurugram,48.57,95.68,9.89,29.88,49.644999999999996,15.85,1.9900000000000002,17.814999999999998,26.6,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-29,Gurugram,48.57,95.68,21.085,47.92,48.94,15.85,1.9900000000000002,17.814999999999998,31.52,2.0,5.505000000000001,0.98,118.0,Very Poor
2019-12-30,Gurugram,48.57,95.68,9.89,35.93,49.644999999999996,15.85,0.88,15.63,24.64,2.0,5.505000000000001,0.98,118.0,Severe
2019-12-31,Gurugram,48.57,95.68,21.085,28.03,36.79,15.85,1.9900000000000002,9.83,28.33,2.01,5.505000000000001,0.98,118.0,Very Poor
2020-01-01,Gurugram,48.57,95.68,9.89,30.83,23.52,15.85,0.88,16.5,39.32,1.99,5.505000000000001,0.98,118.0,Severe
2020-01-02,Gurugram,48.57,95.68,9.89,41.86,23.52,15.85,0.88,17.814999999999998,30.0,2.0,5.505000000000001,0.98,118.0,Severe
2020-01-03,Gurugram,48.57,95.68,9.89,42.51,23.52,15.85,0.88,3.52,17.93,2.0,5.505000000000001,0.98,118.0,Very Poor
2020-01-04,Gurugram,48.57,95.68,9.89,38.85,23.52,15.85,1.9900000000000002,5.69,20.99,2.0,5.505000000000001,0.98,200.5,Very Poor
2020-01-05,Gurugram,48.57,95.68,21.085,38.35,49.644999999999996,15.85,1.9900000000000002,5.0,26.11,2.0,5.505000000000001,0.98,118.0,Very Poor
2020-01-06,Gurugram,48.57,95.68,9.89,49.18,49.644999999999996,15.85,1.87,7.5,14.87,2.0,5.505000000000001,0.98,200.5,Very Poor
2020-01-07,Gurugram,89.97,101.53750000000001,9.69,36.67,29.54,15.85,1.52,7.0,19.03,2.01,5.505000000000001,0.98,200.5,Poor
2020-01-08,Gurugram,88.95,101.53750000000001,21.085,37.6,39.74,15.85,1.75,8.97,9.61,2.0,5.505000000000001,0.98,198.0,Moderate
2020-01-09,Gurugram,66.14,101.18,4.78,20.39,16.63,15.85,1.48,7.49,20.76,2.0,5.505000000000001,0.98,160.0,Moderate
2020-01-10,Gurugram,89.87,101.53750000000001,6.09,30.44,24.27,15.85,1.76,6.89,28.33,1.98,5.505000000000001,0.98,160.0,Moderate
2020-01-11,Gurugram,97.35,95.68,10.64,37.59,33.37,15.85,1.78,6.35,32.18,1.99,5.505000000000001,0.98,200.5,Poor
2020-01-12,Gurugram,48.57,95.68,9.89,38.54,23.52,15.85,1.9900000000000002,7.12,28.24,2.0,5.505000000000001,0.98,200.5,Very Poor
2020-01-13,Gurugram,48.57,95.68,21.085,39.59,49.644999999999996,15.85,1.9900000000000002,6.02,24.61,2.0,5.505000000000001,0.98,118.0,Very Poor
2020-01-14,Gurugram,75.89,101.53750000000001,6.56,26.1,22.02,15.85,1.4,7.33,18.3,2.01,5.505000000000001,0.98,200.5,Poor
2020-01-15,Gurugram,90.38,95.68,10.86,34.76,31.74,15.85,1.28,8.04,20.05,2.0,5.505000000000001,0.98,174.0,Moderate
2020-01-16,Gurugram,97.35,95.68,13.15,26.9,34.0,15.85,1.44,7.02,10.41,2.0,5.505000000000001,0.98,200.5,Poor
2020-01-17,Gurugram,79.88,101.53750000000001,13.77,23.97,30.27,15.85,1.38,8.26,15.35,2.0,5.505000000000001,0.98,200.5,Poor
2020-01-18,Gurugram,93.89,101.53750000000001,21.085,33.25,46.05,15.85,1.68,8.48,20.46,2.01,5.505000000000001,0.98,176.0,Moderate
2020-01-19,Gurugram,92.62,101.53750000000001,4.47,22.03,16.57,15.85,1.16,7.12,39.73,2.0,5.505000000000001,0.98,200.5,Poor
2020-01-20,Gurugram,85.13,95.68,12.1,23.24,24.18,15.85,1.3,8.68,31.63,2.0,5.505000000000001,0.98,175.0,Moderate
2020-01-21,Gurugram,97.35,95.68,21.085,31.26,44.61,15.85,1.65,7.22,30.6,1.99,5.505000000000001,0.98,200.5,Poor
2020-01-22,Gurugram,97.35,95.68,9.89,33.45,23.52,15.85,1.9900000000000002,7.38,26.71,1.99,5.505000000000001,0.98,200.5,Very Poor
2020-01-23,Gurugram,56.38,92.62,7.94,28.6,25.35,15.85,0.87,7.5,44.71,1.99,5.505000000000001,0.98,193.0,Moderate
2020-01-24,Gurugram,51.22,92.58,4.56,28.98,20.95,15.85,0.97,8.29,57.14,2.01,5.505000000000001,0.98,102.0,Moderate
2020-01-25,Gurugram,84.59,95.68,9.89,38.66,49.644999999999996,15.85,1.7,9.3,41.64,2.0,5.505000000000001,0.98,138.0,Moderate
2020-01-26,Gurugram,97.35,95.68,9.89,35.27,23.52,15.85,1.9900000000000002,7.79,28.19,1.98,5.505000000000001,0.98,200.5,Poor
2020-01-27,Gurugram,97.35,95.68,9.89,43.56,49.644999999999996,15.85,1.89,7.24,18.13,2.0,5.505000000000001,0.98,200.5,Poor
2020-01-28,Gurugram,93.01,95.68,5.44,36.2,24.89,15.85,1.35,7.97,17.76,2.0,5.505000000000001,0.98,200.5,Poor
2020-01-29,Gurugram,47.0,90.49,8.5,29.88,24.98,15.85,1.23,8.92,23.66,1.99,5.505000000000001,0.98,140.0,Moderate
2020-01-30,Gurugram,63.71,101.53750000000001,8.47,30.2,27.33,15.85,1.4,8.39,23.65,2.01,5.505000000000001,0.98,112.0,Moderate
2020-01-31,Gurugram,62.07,101.53750000000001,13.08,31.13,30.09,15.85,1.42,8.79,27.43,2.01,5.505000000000001,0.98,112.0,Moderate
2020-02-01,Gurugram,79.58,95.68,9.89,35.77,49.644999999999996,15.85,1.9900000000000002,9.06,25.48,2.0,5.505000000000001,0.98,159.0,Moderate
2020-02-02,Gurugram,71.37,101.53750000000001,8.65,24.32,22.77,15.85,1.9900000000000002,8.29,28.89,2.0,5.505000000000001,0.98,144.0,Moderate
2020-02-03,Gurugram,87.41,95.68,9.89,29.87,49.36,15.85,1.9900000000000002,9.01,28.47,2.0,5.505000000000001,0.98,174.0,Moderate
2020-02-04,Gurugram,97.35,95.68,9.89,34.16,23.52,15.85,1.9900000000000002,8.7,26.02,2.0,5.505000000000001,0.98,200.5,Poor
2020-02-05,Gurugram,97.35,95.68,9.89,28.99,44.67,15.85,1.9900000000000002,8.26,39.12,2.01,5.505000000000001,0.98,200.5,Poor
2020-02-06,Gurugram,79.42,95.68,14.89,26.08,27.51,15.85,1.76,7.58,44.36,2.0,5.505000000000001,0.98,198.0,Moderate
2020-02-07,Gurugram,97.35,95.68,9.89,32.6,49.644999999999996,15.85,1.9900000000000002,9.26,43.74,1.98,5.505000000000001,0.98,200.5,Poor
2020-02-08,Gurugram,97.35,95.68,10.6,26.63,24.38,15.85,1.6,8.15,52.62,2.0,5.505000000000001,0.98,200.5,Poor
2020-02-09,Gurugram,97.35,95.68,14.33,27.22,27.19,15.85,1.71,8.6,50.82,2.0,5.505000000000001,0.98,200.5,Poor
2020-02-10,Gurugram,97.35,95.68,9.89,27.42,45.28,15.85,1.9900000000000002,9.13,45.46,2.0,5.505000000000001,0.98,200.5,Poor
2020-02-11,Gurugram,48.57,95.68,9.89,25.02,49.644999999999996,15.85,0.88,9.72,41.76,1.99,5.505000000000001,0.98,118.0,Very Poor
2020-02-12,Gurugram,97.35,95.68,15.08,21.34,25.8,15.85,1.87,8.86,52.01,1.96,5.505000000000001,0.98,200.5,Very Poor
2020-02-13,Gurugram,63.78,101.53750000000001,7.68,15.8,15.27,15.85,1.17,11.56,59.5,1.99,5.505000000000001,0.98,190.0,Moderate
2020-02-14,Gurugram,64.17,101.53750000000001,7.13,12.87,13.91,15.85,1.38,11.53,60.62,1.98,5.505000000000001,0.98,128.0,Moderate
2020-02-15,Gurugram,50.24,101.53750000000001,7.25,14.87,14.52,15.85,1.42,11.74,41.7,2.0,5.505000000000001,0.98,130.0,Moderate
2020-02-16,Gurugram,93.15,95.68,17.66,21.86,27.6,15.85,1.91,12.36,36.29,2.0,5.505000000000001,0.98,182.0,Moderate
2020-02-17,Gurugram,97.35,95.68,9.89,26.62,45.01,15.85,1.9900000000000002,11.63,25.93,1.99,5.505000000000001,0.98,200.5,Poor
2020-02-18,Gurugram,69.82,95.68,9.89,25.16,43.18,15.85,1.89,11.29,23.02,1.99,5.505000000000001,0.98,165.0,Moderate
2020-02-19,Gurugram,83.56,95.68,9.89,22.08,49.644999999999996,15.85,1.88,11.93,28.43,2.01,5.505000000000001,0.98,181.0,Moderate
2020-02-20,Gurugram,85.97,95.68,6.7,16.77,14.81,15.85,1.67,10.66,62.28,2.02,5.505000000000001,0.98,170.0,Moderate
2020-02-21,Gurugram,49.47,85.9175,10.11,13.52,16.98,15.85,1.82,11.28,37.34,2.0,5.505000000000001,0.98,145.0,Moderate
2020-02-22,Gurugram,59.08,96.42,15.58,15.42,22.97,15.85,1.67,6.43,26.27,2.78,5.505000000000001,0.98,94.0,Satisfactory
2020-02-23,Gurugram,95.42,95.68,16.06,23.87,27.49,15.85,1.82,3.11,30.42,2.01,5.505000000000001,0.98,187.0,Moderate
2020-02-24,Gurugram,66.85,101.53750000000001,16.16,20.6,25.38,15.85,1.24,4.51,37.23,2.0,5.505000000000001,0.98,144.0,Moderate
2020-02-25,Gurugram,92.36,95.68,6.72,25.61,20.71,15.85,1.29,7.35,32.57,1.99,5.505000000000001,0.98,183.0,Moderate
2020-02-26,Gurugram,97.35,95.68,9.89,28.0,49.644999999999996,15.85,1.53,10.37,33.78,1.97,5.505000000000001,0.98,200.5,Poor
2020-02-27,Gurugram,86.84,101.53750000000001,8.94,31.91,26.6,15.85,1.17,8.51,33.45,2.0,5.505000000000001,0.98,200.5,Poor
2020-02-28,Gurugram,71.0,101.53750000000001,4.91,27.01,20.91,15.85,1.27,5.84,57.46,2.0,5.505000000000001,0.98,160.0,Moderate
2020-02-29,Gurugram,55.87,101.53750000000001,5.93,23.0,20.29,15.85,1.26,3.91,54.76,2.0,5.505000000000001,0.98,127.0,Moderate
2020-03-01,Gurugram,24.29,85.9175,18.49,26.97,29.38,15.85,1.07,2.9,58.03,2.0,5.505000000000001,0.98,115.0,Moderate
2020-03-02,Gurugram,73.57,101.53750000000001,9.89,35.93,49.644999999999996,15.85,1.68,6.95,45.68,2.01,5.505000000000001,0.98,136.0,Moderate
2020-03-03,Gurugram,80.0,95.68,9.89,40.4,23.52,15.85,1.97,7.88,39.54,1.99,5.505000000000001,0.98,175.0,Moderate
2020-03-04,Gurugram,71.23,101.53750000000001,9.89,35.37,23.52,15.85,1.69,5.35,44.57,2.01,5.505000000000001,0.98,154.0,Moderate
2020-03-05,Gurugram,32.0,85.9175,6.49,28.84,24.71,15.85,1.16,4.8,51.61,2.2,5.04,0.98,104.0,Moderate
2020-03-06,Gurugram,19.52,85.9175,6.56,27.15,24.08,15.85,1.06,12.3,47.23,2.42,3.46,0.98,95.0,Satisfactory
2020-03-07,Gurugram,35.82,85.9175,10.48,27.52,26.92,15.85,0.97,16.04,38.14,2.99,3.93,0.98,79.0,Satisfactory
2020-03-08,Gurugram,56.58,101.53750000000001,21.085,28.16,45.99,21.565,0.97,17.814999999999998,35.2,3.54,3.98,0.98,115.0,Moderate
2020-03-09,Gurugram,62.38,101.53750000000001,6.75,23.13,22.26,21.565,0.77,15.82,42.54,3.09,3.41,0.98,117.0,Moderate
2020-03-10,Gurugram,75.88,101.53750000000001,6.63,25.83,23.64,21.565,0.92,16.29,53.14,3.42,3.7,0.98,160.0,Moderate
2020-03-11,Gurugram,52.61,100.26,4.09,25.06,20.72,21.565,0.89,14.62,58.4,3.26,3.43,0.98,114.0,Moderate
2020-03-12,Gurugram,50.17,101.53750000000001,8.29,30.02,24.22,15.85,0.88,13.28,40.31,3.22,3.17,0.98,115.0,Moderate
2020-03-13,Gurugram,60.57,95.68,13.32,30.6,30.07,21.565,0.84,12.68,40.26,2.45,3.18,0.98,134.0,Moderate
2020-03-14,Gurugram,43.92,99.84,6.43,25.9,18.59,21.565,0.82,14.36,38.98,2.3,3.81,0.98,118.0,Moderate
2020-03-15,Gurugram,57.48,101.53750000000001,9.08,27.24,24.04,21.565,0.97,15.87,50.33,3.54,5.505000000000001,0.98,119.0,Moderate
2020-03-16,Gurugram,73.26,101.53750000000001,7.21,24.94,21.39,15.85,1.06,15.9,47.56,3.54,5.505000000000001,0.98,155.0,Moderate
2020-03-17,Gurugram,76.84,95.68,8.85,25.66,22.97,15.85,1.18,17.814999999999998,52.03,3.54,5.505000000000001,0.98,181.0,Moderate
2020-03-18,Gurugram,84.93,95.68,19.96,30.5,35.47,15.85,1.28,17.814999999999998,46.04,3.54,5.505000000000001,0.98,178.0,Moderate
2020-03-19,Gurugram,80.27,95.68,21.085,28.31,36.81,15.85,1.23,17.814999999999998,50.39,1.07,5.505000000000001,0.98,175.0,Moderate
2020-03-20,Gurugram,85.31,95.68,18.22,18.07,26.78,15.85,1.11,15.81,60.03,3.54,5.505000000000001,0.98,176.0,Moderate
2020-03-21,Gurugram,58.09,101.53750000000001,13.97,16.63,21.9,15.85,0.88,16.66,57.23,3.54,5.505000000000001,0.98,154.0,Moderate
2020-03-22,Gurugram,85.87,101.53750000000001,15.15,19.83,25.12,15.85,1.13,17.25,55.11,1.07,5.505000000000001,0.98,168.0,Moderate
2020-03-23,Gurugram,51.38,101.53750000000001,7.66,15.96,16.31,15.85,0.81,17.814999999999998,50.47,3.54,5.505000000000001,0.98,124.0,Moderate
2020-03-24,Gurugram,61.21,101.53750000000001,8.08,17.61,17.3,15.85,0.97,16.44,43.6,3.54,5.505000000000001,0.98,122.0,Moderate
2020-03-25,Gurugram,31.83,85.9175,8.13,15.06,15.59,15.85,0.75,16.27,38.79,3.54,5.505000000000001,0.98,86.0,Satisfactory
2020-03-26,Gurugram,31.27,85.9175,6.32,15.96,11.76,15.85,0.56,16.42,36.85,3.54,5.505000000000001,0.98,65.0,Satisfactory
2020-03-27,Gurugram,20.82,85.9175,5.31,14.19,9.72,15.85,0.54,15.31,38.52,3.51,5.505000000000001,0.98,59.0,Satisfactory
2020-03-28,Gurugram,17.59,85.9175,5.82,14.65,10.57,15.85,0.49,14.77,42.37,3.27,5.505000000000001,0.98,62.0,Satisfactory
2020-03-29,Gurugram,23.65,85.9175,5.3,13.75,10.04,15.85,0.5,17.814999999999998,54.46,3.44,5.505000000000001,0.98,68.0,Satisfactory
2020-03-30,Gurugram,32.0,85.9175,4.84,12.76,8.93,15.85,0.55,17.814999999999998,58.39,3.54,5.505000000000001,0.98,80.0,Satisfactory
2020-03-31,Gurugram,30.71,85.9175,5.26,13.39,9.79,15.85,0.52,17.01,63.43,3.54,5.505000000000001,0.98,80.0,Satisfactory
2020-04-01,Gurugram,27.84,85.9175,6.31,14.94,10.74,15.85,0.55,15.91,54.79,2.84,5.23,0.98,81.0,Satisfactory
2020-04-02,Gurugram,28.93,85.9175,12.23,16.0,10.82,15.85,0.52,15.97,61.46,1.68,2.74,0.98,81.0,Satisfactory
2020-04-03,Gurugram,27.11,85.9175,5.33,12.75,9.72,15.85,0.47,15.3,66.52,1.62,2.69,0.98,95.0,Satisfactory
2020-04-04,Gurugram,34.18,85.9175,5.55,12.52,9.22,21.565,0.52,14.86,58.64,1.77,2.69,0.98,93.0,Satisfactory
2020-04-05,Gurugram,49.7,87.4,7.51,15.9,12.04,15.85,0.69,15.2,53.97,2.06,2.74,0.98,99.0,Satisfactory
2020-04-06,Gurugram,52.7,94.54,5.54,14.5,10.57,15.85,0.65,15.57,54.3,2.06,2.77,0.98,106.0,Moderate
2020-04-07,Gurugram,31.8,86.25,5.26,11.95,8.78,21.565,0.43,14.66,61.31,1.67,2.69,0.98,94.0,Satisfactory
2020-04-08,Gurugram,28.04,85.9175,5.04,10.94,8.45,21.565,0.42,14.11,62.85,1.63,2.67,0.98,96.0,Satisfactory
